record_id,employee_id,event_id,date,due_date,status,completion_pct,score,feedback_rating,assigned_by
R002417,E0180,EV_003,2026-06-01,2026-07-01,completed,100,70,,hr
R002418,E0181,EV_003,2026-06-01,2026-07-01,completed,100,82,,hr
R002419,E0182,EV_003,2026-06-01,2026-07-01,completed,100,70,,hr
R002420,E0183,EV_003,2026-06-01,2026-07-01,completed,100,87,,hr
R002421,E0184,EV_003,2026-06-01,2026-07-01,completed,100,86,,hr
R002422,E0185,EV_003,2026-06-01,2026-07-01,completed,100,100,,hr
R002423,E0186,EV_003,2026-06-01,2026-07-01,completed,100,84,,hr
R002424,E0187,EV_003,2026-06-01,2026-07-01,completed,100,74,,hr
R002425,E0188,EV_003,2026-06-01,2026-07-01,completed,100,86,,hr
R002426,E0188,EV_036,2026-06-01,,completed,100,,,self
R002427,E0189,EV_003,2026-06-01,2026-07-01,completed,100,88,,hr
R002428,E0190,EV_003,2026-06-01,2026-07-01,completed,100,85,,hr
R002429,E0191,EV_003,2026-06-01,2026-07-01,overdue,0,,,hr
R002430,E0192,EV_003,2026-06-01,2026-07-01,completed,100,76,,hr
R002431,E0193,EV_003,2026-06-01,2026-07-01,completed,100,88,,hr
R002432,E0193,EV_020,2026-06-01,,completed,100,71,,self
R002433,E0194,EV_003,2026-06-01,2026-07-01,completed,100,73,,hr
R002434,E0195,EV_003,2026-06-01,2026-07-01,completed,100,87,,hr
R002435,E0196,EV_003,2026-06-01,2026-07-01,completed,100,86,,hr
R002436,E0197,EV_003,2026-06-01,2026-07-01,completed,100,78,,hr
R002437,E0198,EV_003,2026-06-01,2026-07-01,completed,100,75,,hr
R002438,E0199,EV_003,2026-06-01,2026-07-01,completed,100,95,,hr
R002439,E0200,EV_003,2026-06-01,2026-07-01,completed,100,98,,hr
R002440,E0022,EV_020,2026-06-02,,completed,100,84,,self
R002441,E0055,EV_036,2026-06-02,,completed,100,,,manager
R002442,E0088,EV_036,2026-06-02,,no_show,0,,,manager
R002443,E0105,EV_029,2026-06-02,,dropped,75,,,hr
R002444,E0130,EV_008,2026-06-02,,completed,100,,4,manager
R002445,E0135,EV_004,2026-06-03,2026-06-13,completed,100,,5,hr
R002446,E0195,EV_022,2026-06-03,,no_show,0,,,self
R002447,E0034,EV_022,2026-06-04,,dropped,75,,1,self
R002448,E0038,EV_036,2026-06-04,,completed,100,,5,self
R002449,E0191,EV_033,2026-06-04,,completed,100,83,3,self
R002450,E0058,EV_036,2026-06-05,,completed,100,,4,manager
R002451,E0064,EV_037,2026-06-05,,declined,0,,,manager
R002452,E0079,EV_036,2026-06-05,,completed,100,,5,manager
R002453,E0089,EV_036,2026-06-05,,completed,100,,5,self
R002454,E0029,EV_037,2026-06-08,,completed,100,,2,self
R002455,E0079,EV_036,2026-06-08,,completed,100,,5,manager
R002456,E0120,EV_037,2026-06-08,,completed,100,,3,self
R002457,E0009,EV_036,2026-06-09,,no_show,0,,,hr
R002458,E0105,EV_029,2026-06-09,,completed,100,97,5,self
R002459,E0107,EV_036,2026-06-09,,completed,100,,3,manager
R002460,E0132,EV_025,2026-06-09,,completed,100,91,,self
R002461,E0146,EV_023,2026-06-09,,completed,100,,5,manager
R002462,E0168,EV_035,2026-06-09,,dropped,80,,,manager
R002463,E0029,EV_036,2026-06-10,,no_show,0,,,self
R002464,E0051,EV_037,2026-06-10,,completed,100,,5,self
R002465,E0065,EV_005,2026-06-10,,completed,100,90,3,self
R002466,E0147,EV_009,2026-06-10,,completed,100,68,4,self
R002467,E0158,EV_036,2026-06-10,,completed,100,,4,manager
R002468,E0034,EV_008,2026-06-11,,dropped,65,,,hr
R002469,E0102,EV_040,2026-06-11,,completed,100,,,manager
R002470,E0041,EV_036,2026-06-12,,completed,100,,4,self
R002471,E0152,EV_040,2026-06-12,,no_show,0,,,self
R002472,E0169,EV_040,2026-06-12,,completed,100,,4,hr
R002473,E0029,EV_036,2026-06-15,,declined,0,,,manager
R002474,E0110,EV_005,2026-06-15,,completed,100,72,5,self
R002475,E0116,EV_020,2026-06-15,,completed,100,97,3,self
R002476,E0198,EV_036,2026-06-15,,completed,100,,4,self
R002477,E0034,EV_008,2026-06-16,,completed,100,,2,manager
R002478,E0112,EV_036,2026-06-16,,no_show,0,,,self
R002479,E0079,EV_036,2026-06-17,,declined,0,,,manager
R002480,E0089,EV_032,2026-06-18,,completed,100,,5,hr
R002481,E0033,EV_039,2026-06-19,,completed,100,,5,self
R002482,E0124,EV_037,2026-06-19,,no_show,0,,,manager
R002483,E0013,EV_037,2026-06-22,,completed,100,,2,self
R002484,E0065,EV_036,2026-06-22,,completed,100,,4,hr
R002485,E0084,EV_001,2026-06-22,2026-07-22,completed,100,97,,hr
R002486,E0084,EV_002,2026-06-22,2026-07-22,completed,100,88,,hr
R002487,E0084,EV_003,2026-06-22,2026-07-22,completed,100,99,,hr
R002488,E0105,EV_036,2026-06-22,,completed,100,,,manager
R002489,E0137,EV_006,2026-06-22,,no_show,0,,,hr
R002490,E0151,EV_036,2026-06-22,,no_show,0,,,manager
R002491,E0175,EV_006,2026-06-22,,completed,100,,,hr
R002492,E0193,EV_025,2026-06-22,,dropped,15,,3,self
R002493,E0043,EV_011,2026-06-23,,completed,100,,3,self
R002494,E0150,EV_039,2026-06-23,,completed,100,,5,manager
R002495,E0064,EV_038,2026-06-24,,no_show,0,,,self
R002496,E0104,EV_033,2026-06-24,,completed,100,95,5,self
R002497,E0120,EV_039,2026-06-24,,completed,100,,5,manager
R002498,E0115,EV_005,2026-06-25,,completed,100,81,5,manager
R002499,E0061,EV_025,2026-06-26,,completed,100,82,4,self
R002500,E0117,EV_001,2026-06-26,2026-07-26,completed,100,93,,hr
R002501,E0117,EV_002,2026-06-26,2026-07-26,overdue,25,,,hr
R002502,E0117,EV_003,2026-06-26,2026-07-26,overdue,25,,,hr
R002503,E0148,EV_036,2026-06-29,,completed,100,,2,manager
R002504,E0187,EV_020,2026-06-29,,dropped,35,,,manager
R002505,E0053,EV_036,2026-06-30,,no_show,0,,,self
R002506,E0061,EV_009,2026-06-30,,completed,100,93,4,self
R002507,E0118,EV_036,2026-06-30,,completed,100,,5,hr
R002508,E0154,EV_036,2026-06-30,,declined,0,,,manager
R002509,E0163,EV_039,2026-06-30,,completed,100,,5,manager
R002510,E0200,EV_011,2026-06-30,,dropped,15,,,self
R002511,E0084,EV_004,2026-07-01,2026-07-18,completed,100,,4,hr
R002512,E0092,EV_011,2026-07-01,,completed,100,,4,self
R002513,E0153,EV_036,2026-07-01,,declined,0,,,manager
R002514,E0091,EV_038,2026-07-02,,completed,100,64,5,self
R002515,E0177,EV_034,2026-07-02,,no_show,0,,,self
R002516,E0026,EV_040,2026-07-03,,completed,100,,5,self
R002517,E0088,EV_012,2026-07-03,,completed,100,87,5,self
R002518,E0137,EV_025,2026-07-03,,no_show,0,,,manager
R002519,E0147,EV_017,2026-07-03,,dropped,15,,,manager
R002520,E0162,EV_025,2026-07-03,,declined,0,,,manager
R002521,E0035,EV_037,2026-07-06,,no_show,0,,,manager
R002522,E0090,EV_040,2026-07-06,,completed,100,,3,self
R002523,E0130,EV_019,2026-07-06,,completed,100,,2,self
R002524,E0140,EV_009,2026-07-06,,completed,100,93,4,hr
R002525,E0043,EV_039,2026-07-07,,completed,100,,,self
R002526,E0134,EV_036,2026-07-07,,declined,0,,,manager
R002527,E0147,EV_036,2026-07-07,,completed,100,,4,self
R002528,E0065,EV_036,2026-07-08,,declined,0,,,manager
R002529,E0135,EV_005,2026-07-08,,completed,100,97,,self
R002530,E0178,EV_010,2026-07-08,,completed,100,87,3,hr
R002531,E0184,EV_008,2026-07-08,,completed,100,,4,manager
R002532,E0089,EV_039,2026-07-09,,completed,100,,,manager
R002533,E0190,EV_038,2026-07-09,,completed,100,82,5,manager
R002534,E0080,EV_037,2026-07-10,,no_show,0,,,hr
R002535,E0093,EV_036,2026-07-10,,completed,100,,5,self
R002536,E0181,EV_022,2026-07-10,,no_show,0,,,self
R002537,E0184,EV_040,2026-07-13,,declined,0,,,manager
R002538,E0041,EV_008,2026-07-14,,completed,100,,4,self
R002539,E0072,EV_018,2026-07-14,,dropped,75,,1,manager
R002540,E0118,EV_017,2026-07-14,,completed,100,99,3,self
R002541,E0129,EV_033,2026-07-14,,completed,100,67,3,self
R002542,E0165,EV_022,2026-07-14,,completed,100,96,,manager
R002543,E0186,EV_007,2026-07-14,,completed,100,,4,self
R002544,E0111,EV_011,2026-07-15,,completed,100,,4,manager
R002545,E0139,EV_037,2026-07-15,,no_show,0,,,self
R002546,E0154,EV_014,2026-07-15,,completed,100,,4,manager
R002547,E0024,EV_034,2026-07-17,,completed,100,,3,manager
R002548,E0035,EV_036,2026-07-17,,no_show,0,,,self
R002549,E0065,EV_036,2026-07-17,,completed,100,,4,manager
R002550,E0117,EV_004,2026-07-17,2026-07-23,completed,100,,3,hr
R002551,E0028,EV_039,2026-07-20,,completed,100,,2,self
R002552,E0040,EV_011,2026-07-20,,no_show,0,,,manager
R002553,E0098,EV_037,2026-07-20,,completed,100,,5,manager
R002554,E0055,EV_036,2026-07-21,,completed,100,,3,self
R002555,E0109,EV_017,2026-07-21,,dropped,35,,2,self
R002556,E0007,EV_019,2026-07-23,,completed,100,,5,self
R002557,E0014,EV_008,2026-07-23,,dropped,80,,2,manager
R002558,E0056,EV_032,2026-07-23,,completed,100,,4,self
R002559,E0062,EV_036,2026-07-23,,declined,0,,,hr
R002560,E0087,EV_037,2026-07-23,,completed,100,,2,manager
R002561,E0103,EV_011,2026-07-23,,no_show,0,,,self
R002562,E0107,EV_040,2026-07-23,,completed,100,,4,self
R002563,E0119,EV_001,2026-07-23,2026-08-22,completed,100,88,,hr
R002564,E0119,EV_002,2026-07-23,2026-08-22,completed,100,80,,hr
R002565,E0119,EV_003,2026-07-23,2026-08-22,completed,100,72,,hr
R002566,E0154,EV_040,2026-07-23,,dropped,10,,,self
R002567,E0067,EV_036,2026-07-24,,completed,100,,,manager
R002568,E0035,EV_037,2026-07-27,,completed,100,,4,manager
R002569,E0053,EV_011,2026-07-27,,no_show,0,,,manager
R002570,E0062,EV_036,2026-07-27,,declined,0,,,manager
R002571,E0070,EV_040,2026-07-27,,completed,100,,,self
R002572,E0087,EV_006,2026-07-27,,completed,100,,4,self
R002573,E0093,EV_036,2026-07-27,,completed,100,,3,hr
R002574,E0172,EV_037,2026-07-27,,completed,100,,5,self
R002575,E0080,EV_008,2026-07-28,,no_show,0,,,manager
R002576,E0187,EV_040,2026-07-28,,completed,100,,,manager
R002577,E0194,EV_038,2026-07-28,,no_show,0,,,manager
R002578,E0029,EV_036,2026-07-29,,no_show,0,,,self
R002579,E0072,EV_040,2026-07-29,,declined,0,,,hr
R002580,E0100,EV_027,2026-07-29,,completed,100,,4,self
R002581,E0184,EV_010,2026-07-29,,completed,100,68,4,self
R002582,E0032,EV_022,2026-07-30,,completed,100,63,4,manager
R002583,E0048,EV_020,2026-07-30,,completed,100,96,4,self
R002584,E0091,EV_005,2026-07-30,,completed,100,62,4,self
R002585,E0092,EV_012,2026-07-30,,dropped,25,,2,manager
R002586,E0109,EV_014,2026-07-30,,completed,100,,4,self
R002587,E0110,EV_019,2026-07-30,,completed,100,,5,manager
R002588,E0156,EV_019,2026-07-30,,completed,100,,,manager
R002589,E0157,EV_040,2026-07-30,,completed,100,,5,hr
R002590,E0181,EV_036,2026-07-30,,completed,100,,,hr
R002591,E0090,EV_012,2026-08-03,,completed,100,92,4,manager
R002592,E0119,EV_004,2026-08-03,2026-08-19,completed,100,,3,hr
R002593,E0133,EV_031,2026-08-03,,declined,0,,,hr
R002594,E0174,EV_001,2026-08-03,2026-09-02,completed,100,83,,hr
R002595,E0174,EV_002,2026-08-03,2026-09-02,completed,100,83,,hr
R002596,E0174,EV_003,2026-08-03,2026-09-02,completed,100,70,,hr
R002597,E0002,EV_019,2026-08-04,,dropped,15,,,self
R002598,E0063,EV_038,2026-08-04,,dropped,85,,3,manager
R002599,E0080,EV_024,2026-08-04,,completed,100,75,2,self
R002600,E0111,EV_036,2026-08-04,,completed,100,,5,self
R002601,E0187,EV_036,2026-08-04,,completed,100,,5,self
R002602,E0036,EV_008,2026-08-05,,no_show,0,,,manager
R002603,E0035,EV_036,2026-08-06,,completed,100,,5,self
R002604,E0058,EV_019,2026-08-06,,completed,100,,,self
R002605,E0120,EV_008,2026-08-06,,completed,100,,,manager
R002606,E0182,EV_009,2026-08-06,,completed,100,92,3,hr
R002607,E0184,EV_011,2026-08-06,,dropped,10,,,self
R002608,E0027,EV_028,2026-08-07,,dropped,35,,3,self
R002609,E0047,EV_040,2026-08-07,,no_show,0,,,self
R002610,E0132,EV_021,2026-08-07,,completed,100,,4,self
R002611,E0135,EV_012,2026-08-07,,completed,100,85,3,self
R002612,E0172,EV_028,2026-08-07,,completed,100,,2,self
R002613,E0200,EV_040,2026-08-07,,no_show,0,,,self
R002614,E0162,EV_040,2026-08-10,,completed,100,,5,hr
R002615,E0169,EV_036,2026-08-10,,completed,100,,,manager
R002616,E0192,EV_012,2026-08-10,,completed,100,87,,self
R002617,E0050,EV_008,2026-08-11,,completed,100,,4,self
R002618,E0145,EV_011,2026-08-11,,completed,100,,,manager
R002619,E0187,EV_020,2026-08-12,,dropped,25,,,self
R002620,E0004,EV_009,2026-08-13,,completed,100,99,4,self
R002621,E0057,EV_036,2026-08-13,,completed,100,,,self
R002622,E0174,EV_004,2026-08-13,2026-08-30,completed,100,,4,hr
R002623,E0028,EV_019,2026-08-14,,completed,100,,4,manager
R002624,E0001,EV_040,2026-08-17,,completed,100,,,self
R002625,E0197,EV_005,2026-08-17,,completed,100,78,3,self
R002626,E0001,EV_008,2026-08-18,,completed,100,,3,self
R002627,E0004,EV_025,2026-08-18,,in_progress,40,,,self
R002628,E0161,EV_040,2026-08-18,,no_show,0,,,manager
R002629,E0036,EV_008,2026-08-19,,no_show,0,,,self
R002630,E0050,EV_019,2026-08-19,,completed,100,,2,self
R002631,E0123,EV_016,2026-08-19,,declined,0,,,manager
R002632,E0055,EV_036,2026-08-20,,completed,100,,,hr
R002633,E0063,EV_038,2026-08-20,,in_progress,20,,,self
R002634,E0093,EV_036,2026-08-20,,completed,100,,,self
R002635,E0127,EV_036,2026-08-20,,completed,100,,4,self
R002636,E0178,EV_011,2026-08-20,,completed,100,,5,self
R002637,E0073,EV_037,2026-08-21,,completed,100,,5,self
R002638,E0084,EV_036,2026-08-21,,completed,100,,5,self
R002639,E0131,EV_029,2026-08-21,,completed,100,92,4,self
R002640,E0064,EV_009,2026-08-24,,dropped,70,,2,self
R002641,E0180,EV_034,2026-08-24,,completed,100,,3,manager
R002642,E0034,EV_022,2026-08-25,,completed,100,60,,self
R002643,E0184,EV_012,2026-08-25,,completed,100,82,2,self
R002644,E0191,EV_036,2026-08-25,,completed,100,,5,self
R002645,E0194,EV_016,2026-08-25,,completed,100,,,manager
R002646,E0060,EV_016,2026-08-26,,completed,100,,,hr
R002647,E0151,EV_039,2026-08-26,,completed,100,,5,self
R002648,E0173,EV_034,2026-08-26,,declined,0,,,hr
R002649,E0180,EV_036,2026-08-26,,completed,100,,,self
R002650,E0058,EV_008,2026-08-27,,dropped,45,,,self
R002651,E0076,EV_001,2026-08-27,2026-09-26,completed,100,70,,hr
R002652,E0076,EV_002,2026-08-27,2026-09-26,completed,100,88,,hr
R002653,E0076,EV_003,2026-08-27,2026-09-26,completed,100,92,,hr
R002654,E0148,EV_039,2026-08-27,,completed,100,,3,self
R002655,E0185,EV_036,2026-08-27,,completed,100,,,hr
R002656,E0009,EV_035,2026-08-28,,in_progress,90,,,manager
R002657,E0041,EV_027,2026-08-28,,completed,100,,,self
R002658,E0073,EV_022,2026-08-28,,completed,100,95,4,self
R002659,E0093,EV_036,2026-08-28,,completed,100,,5,self
R002660,E0123,EV_016,2026-08-28,,completed,100,,4,self
R002661,E0128,EV_039,2026-08-28,,completed,100,,,self
R002662,E0176,EV_036,2026-08-28,,completed,100,,5,manager
R002663,E0056,EV_040,2026-08-31,,dropped,60,,2,hr
R002664,E0076,EV_004,2026-08-31,2026-09-23,completed,100,,5,hr
R002665,E0096,EV_040,2026-08-31,,no_show,0,,,manager
R002666,E0101,EV_001,2026-08-31,2026-09-30,completed,100,96,,hr
R002667,E0101,EV_002,2026-08-31,2026-09-30,overdue,60,,,hr
R002668,E0101,EV_003,2026-08-31,2026-09-30,completed,100,89,,hr
R002669,E0115,EV_016,2026-08-31,,no_show,0,,,manager
R002670,E0162,EV_036,2026-08-31,,declined,0,,,manager
R002671,E0029,EV_036,2026-09-01,,completed,100,,4,self
R002672,E0185,EV_036,2026-09-01,,completed,100,,3,self
R002673,E0012,EV_037,2026-09-02,,no_show,0,,,manager
R002674,E0015,EV_037,2026-09-02,,completed,100,,3,manager
R002675,E0038,EV_037,2026-09-02,,completed,100,,,manager
R002676,E0044,EV_011,2026-09-02,,completed,100,,4,self
R002677,E0079,EV_036,2026-09-02,,completed,100,,5,manager
R002678,E0102,EV_005,2026-09-02,,in_progress,20,,,self
R002679,E0173,EV_036,2026-09-02,,declined,0,,,manager
R002680,E0043,EV_014,2026-09-03,,completed,100,,,self
R002681,E0046,EV_036,2026-09-03,,no_show,0,,,manager
R002682,E0050,EV_039,2026-09-03,,completed,100,,4,self
R002683,E0055,EV_036,2026-09-03,,completed,100,,4,manager
R002684,E0104,EV_039,2026-09-03,,completed,100,,4,self
R002685,E0111,EV_036,2026-09-03,,no_show,0,,,self
R002686,E0156,EV_018,2026-09-03,,completed,100,70,,self
R002687,E0114,EV_040,2026-09-04,,declined,0,,,manager
R002688,E0174,EV_036,2026-09-04,,completed,100,,5,manager
R002689,E0085,EV_036,2026-09-07,,no_show,0,,,manager
R002690,E0200,EV_005,2026-09-07,,completed,100,83,5,self
R002691,E0007,EV_008,2026-09-08,,completed,100,,5,self
R002692,E0028,EV_006,2026-09-08,,completed,100,,3,self
R002693,E0044,EV_015,2026-09-08,,in_progress,45,,,self
R002694,E0101,EV_004,2026-09-08,2026-09-26,completed,100,,5,hr
R002695,E0103,EV_036,2026-09-08,,no_show,0,,,manager
R002696,E0129,EV_039,2026-09-08,,completed,100,,5,self
R002697,E0046,EV_036,2026-09-09,,no_show,0,,,manager
R002698,E0002,EV_037,2026-09-11,,completed,100,,4,hr
R002699,E0085,EV_023,2026-09-11,,dropped,40,,2,self
R002700,E0050,EV_036,2026-09-14,,declined,0,,,manager
R002701,E0062,EV_036,2026-09-14,,no_show,0,,,manager
R002702,E0108,EV_026,2026-09-14,,completed,100,,,manager
R002703,E0124,EV_021,2026-09-14,,completed,100,,3,self
R002704,E0132,EV_040,2026-09-14,,completed,100,,5,hr
R002705,E0173,EV_008,2026-09-14,,completed,100,,5,self
R002706,E0015,EV_005,2026-09-15,,in_progress,20,,,manager
R002707,E0187,EV_036,2026-09-15,,completed,100,,4,manager
R002708,E0003,EV_008,2026-09-16,,completed,100,,4,hr
R002709,E0064,EV_040,2026-09-16,,completed,100,,4,self
R002710,E0078,EV_008,2026-09-16,,dropped,50,,,self
R002711,E0181,EV_022,2026-09-16,,in_progress,15,,,self
R002712,E0187,EV_036,2026-09-16,,completed,100,,5,hr
R002713,E0053,EV_011,2026-09-17,,no_show,0,,,manager
R002714,E0172,EV_039,2026-09-17,,completed,100,,3,self
R002715,E0009,EV_035,2026-09-18,,in_progress,80,,,hr
R002716,E0017,EV_036,2026-09-18,,completed,100,,4,self
R002717,E0118,EV_011,2026-09-18,,declined,0,,,hr
R002718,E0119,EV_040,2026-09-18,,dropped,90,,,manager
R002719,E0156,EV_035,2026-09-18,,in_progress,25,,,hr
R002720,E0162,EV_025,2026-09-21,,in_progress,45,,,manager
R002721,E0169,EV_036,2026-09-21,,completed,100,,4,self
R002722,E0170,EV_009,2026-09-21,,in_progress,40,,,manager
R002723,E0185,EV_036,2026-09-22,,no_show,0,,,manager
R002724,E0120,EV_036,2026-09-23,,completed,100,,5,self
R002725,E0119,EV_012,2026-09-24,,dropped,40,,2,manager
R002726,E0172,EV_040,2026-09-24,,completed,100,,5,self
R002727,E0001,EV_011,2026-09-25,,completed,100,,5,self
R002728,E0097,EV_040,2026-09-25,,completed,100,,5,self
R002729,E0115,EV_036,2026-09-25,,completed,100,,5,manager
R002730,E0127,EV_008,2026-09-25,,completed,100,,3,self
R002731,E0193,EV_008,2026-09-25,,dropped,10,,,self
R002732,E0022,EV_022,2026-09-28,,in_progress,75,,,self
R002733,E0035,EV_036,2026-09-28,,declined,0,,,hr
R002734,E0089,EV_033,2026-09-28,,completed,100,76,4,hr
R002735,E0096,EV_008,2026-09-28,,no_show,0,,,manager
R002736,E0143,EV_037,2026-09-28,,completed,100,,,self
R002737,E0170,EV_008,2026-09-28,,completed,100,,,self
R002738,E0117,EV_015,2026-09-29,,in_progress,55,,,self
R002739,E0133,EV_036,2026-09-29,,completed,100,,3,self
R002740,E0178,EV_009,2026-09-29,,in_progress,85,,,self
R002741,E0197,EV_035,2026-09-29,,in_progress,35,,,hr
R002742,E0096,EV_005,2026-09-30,,in_progress,25,,,self
R002743,E0132,EV_009,2026-09-30,,completed,100,95,,self
